Airline,Airline_ID,Source_airport,Source_airport_ID,Destination_airport,Destination_airport_ID,Codeshare,Stops,Equipment,Estimated_Flight_Time_hr
3M,20710,GGT,1941,FLL,3533,,0,SF3,1.14
3M,20710,GGT,1941,GHB,1944,,0,SF3,0.74
3M,20710,GHB,1944,FLL,3533,,0,SF3,0.99
3M,20710,GLH,6130,TUP,5773,,0,SF3,0.78
3M,20710,GNV,3472,MCO,3878,,0,SF3,0.71
3M,20710,GNV,3472,TPA,3646,,0,SF3,0.74
3M,20710,JAX,3712,MHH,1930,,0,SF3,1.28
3M,20710,JAX,3712,TPA,3646,,0,SF3,0.86
3M,20710,LWB,6958,ATL,3682,,0,SF3,1.24
3M,20710,MCN,3754,ATL,3682,,0,SF3,0.66
3M,20710,MCN,3754,MCO,3878,,0,SF3,1.15
3M,20710,MCO,3878,FLL,3533,,0,SF3,0.86
3M,20710,MCO,3878,GNV,3472,,0,SF3,0.71
3M,20710,MCO,3878,MCN,3754,,0,SF3,1.15
3M,20710,MCO,3878,MHH,1930,,0,SF3,1.08
3M,20710,MCO,3878,PNS,3564,,0,SF3,1.26
3M,20710,MCO,3878,RSW,3793,,0,SF3,0.77
3M,20710,MCO,3878,TLH,3698,,0,SF3,0.96
3M,20710,MEI,4335,ATL,3682,,0,SF3,1.03
3M,20710,MHH,1930,FLL,3533,,0,SF3,0.89
3M,20710,MHH,1930,JAX,3712,,0,SF3,1.28
3M,20710,MHH,1930,MCO,3878,,0,SF3,1.08
3M,20710,MHH,1930,PBI,3722,,0,SF3,0.87
3M,20710,MSL,5756,ATL,3682,,0,SF3,0.89
3M,20710,PBI,3722,ELH,1943,,0,SF3,0.96
3M,20710,PBI,3722,MHH,1930,,0,SF3,0.87
3M,20710,PBI,3722,TPA,3646,,0,SF3,0.85
3M,20710,PIB,5759,ATL,3682,,0,SF3 ,1.15
3M,20710,PNS,3564,MCO,3878,,0,SF3,1.26
3M,20710,PNS,3564,TPA,3646,,0,SF3,1.16
3M,20710,RSW,3793,EYW,3875,,0,SF3,0.77
3M,20710,RSW,3793,MCO,3878,,0,SF3,0.77
3M,20710,TCB,1934,FLL,3533,,0,SF3,0.85
3M,20710,TLH,3698,MCO,3878,,0,SF3,0.96
3M,20710,TLH,3698,TPA,3646,,0,SF3,0.9
3M,20710,TPA,3646,EYW,3875,,0,SF3,0.98
3M,20710,TPA,3646,FLL,3533,,0,SF3,0.89
3M,20710,TPA,3646,GNV,3472,,0,SF3,0.74
3M,20710,TPA,3646,JAX,3712,,0,SF3,0.86
3M,20710,TPA,3646,PBI,3722,,0,SF3,0.85
3M,20710,TPA,3646,PNS,3564,,0,SF3,1.16
3M,20710,TPA,3646,TLH,3698,,0,SF3,0.9
3M,20710,TUP,5773,ATL,3682,,0,SF3 ,1.01
3M,20710,TUP,5773,GLH,6130,,0,SF3,0.78
3O,9818,AMS,580,NDR,5673,,0,320,3.01
3O,9818,AMS,580,TNG,1080,,0,320,3.02
3O,9818,BCN,1218,CMN,1074,,0,320,2.02
3O,9818,BCN,1218,NDR,5673,,0,320,1.53
3O,9818,BCN,1218,TNG,1080,,0,320,1.66
3O,9818,BGY,1525,CMN,1074,,0,320,3.0
3O,9818,BLQ,1538,CMN,1074,,0,320,3.04
3O,9818,BRU,302,CMN,1074,,0,320,3.21
3O,9818,BRU,302,NDR,5673,,0,320,2.82
3O,9818,BRU,302,TNG,1080,,0,320,2.84
3O,9818,CGN,344,NDR,5673,,0,320,2.92
3O,9818,CMN,1074,BCN,1218,,0,320,2.02
3O,9818,CMN,1074,BGY,1525,,0,320,3.0
3O,9818,CMN,1074,BLQ,1538,,0,320,3.04
3O,9818,CMN,1074,BRU,302,,0,320,3.21
3O,9818,CMN,1074,CUF,1534,,0,320,2.74
3O,9818,CMN,1074,LGW,502,,0,320,3.07
3O,9818,CMN,1074,LYS,1335,,0,320,2.67
3O,9818,CMN,1074,MPL,1359,,0,320,2.38
3O,9818,CMN,1074,SAW,4317,,0,320,4.66
3O,9818,CMN,1074,TLS,1273,,0,320,2.21
3O,9818,CMN,1074,TSF,1539,,0,320,3.19
3O,9818,CUF,1534,CMN,1074,,0,320,2.74
3O,9818,FEZ,1066,MPL,1359,,0,320,2.14
3O,9818,LGW,502,CMN,1074,,0,320,3.07
3O,9818,LGW,502,TNG,1080,,0,320,2.71
3O,9818,LYS,1335,CMN,1074,,0,320,2.67
3O,9818,MPL,1359,CMN,1074,,0,320,2.38
3O,9818,MPL,1359,FEZ,1066,,0,320,2.14
3O,9818,MPL,1359,NDR,5673,,0,320,1.9
3O,9818,NDR,5673,AMS,580,,0,320,3.01
3O,9818,NDR,5673,BCN,1218,,0,320,1.53
3O,9818,NDR,5673,BRU,302,,0,320,2.82
3O,9818,NDR,5673,CGN,344,,0,320,2.92
3O,9818,NDR,5673,MPL,1359,,0,320,1.9
3O,9818,NDR,5673,PMI,3998,,0,320,1.39
3O,9818,PMI,3998,NDR,5673,,0,320,1.39
3O,9818,SAW,4317,CMN,1074,,0,320,4.66
3O,9818,TLS,1273,CMN,1074,,0,320,2.21
3O,9818,TNG,1080,AMS,580,,0,320,3.02
3O,9818,TNG,1080,BCN,1218,,0,320,1.66
3O,9818,TNG,1080,BRU,302,,0,320,2.84
3O,9818,TNG,1080,LGW,502,,0,320,2.71
3O,9818,TSF,1539,CMN,1074,,0,320,3.19
3P,5002,AUA,2895,LSP,2844,,0,SH6,0.6
3P,5002,AUA,2895,MAR,2848,,0,SH6,0.85
3P,5002,BON,2896,CUR,2897,,0,SH6,0.59
3P,5002,CUR,2897,AUA,2895,,0,SH6,0.65
3P,5002,LSP,2844,AUA,2895,,0,SH6,0.6
3P,5002,MAR,2848,AUA,2895,,0,SH6,0.85
3R,3545,ASF,2966,DME,4029,,0,SU9,2.04
3R,3545,ASF,2966,LED,2948,,0,SU9,2.86
3R,3545,BHK,2980,DME,4029,,0,734,3.75
3R,3545,DME,4029,ASF,2966,,0,SU9,2.04
3R,3545,DME,4029,BHK,2980,,0,734,3.75
3R,3545,DME,4029,EGO,6156,,0,SU9,1.17
3R,3545,DME,4029,FEG,6149,,0,734,4.21
3R,3545,DME,4029,KSQ,6153,,0,734,3.95
3R,3545,DME,4029,NMA,6150,,0,734,4.13
3R,3545,DME,4029,NVI,6485,,0,734,3.76
3R,3545,DME,4029,SKD,2981,,0,734,3.93
3R,3545,DME,4029,TIV,1743,,0,SU9 73G,2.99
3R,3545,EGO,6156,DME,4029,,0,SU9,1.17
3R,3545,FEG,6149,DME,4029,,0,734,4.21
3R,3545,KSQ,6153,DME,4029,,0,734,3.95
3R,3545,LED,2948,ASF,2966,,0,SU9,2.86
3R,3545,NMA,6150,DME,4029,,0,734,4.13
3R,3545,NVI,6485,DME,4029,,0,734,3.76
3R,3545,SKD,2981,DME,4029,,0,734,3.93
3R,3545,TIV,1743,DME,4029,,0,SU9 73G,2.99
3S,11741,ANU,2874,PTP,2881,,0,AT5,0.63
3S,11741,CAY,2774,FDF,2878,,0,320,2.29
3S,11741,CUR,2897,SDQ,1762,,0,AT5,1.37
3S,11741,DOM,2877,PTP,2881,,0,AT5,0.6
3S,11741,DOM,2877,SXM,2899,,0,AT5,0.92
3S,11741,FDF,2878,CAY,2774,,0,320,2.29
3S,11741,FDF,2878,PTP,2881,,0,AT5 320,0.74
3S,11741,FDF,2878,SDQ,1762,,0,AT5,1.76
3S,11741,FDF,2878,SLU,2893,,0,AT5,0.58
3S,11741,PTP,2881,ANU,2874,,0,AT5,0.63
3S,11741,PTP,2881,DOM,2877,,0,AT5,0.6
3S,11741,PTP,2881,FDF,2878,,0,AT5 320,0.74
3S,11741,PTP,2881,SBH,6460,,0,DHT,0.79
3S,11741,PTP,2881,SDQ,1762,,0,AT5,1.61
3S,11741,PTP,2881,SFG,2879,,0,AT5,0.82
3S,11741,PTP,2881,SXM,2899,,0,AT5,0.82
3S,11741,SBH,6460,PTP,2881,,0,DHT,0.79
3S,11741,SDQ,1762,PTP,2881,,0,AT5,1.61
3S,11741,SDQ,1762,SXM,2899,,0,AT5,1.36
3S,11741,SFG,2879,PTP,2881,,0,AT5,0.82
3S,11741,SLU,2893,FDF,2878,,0,AT5,0.58
3S,11741,SXM,2899,DOM,2877,,0,AT5,0.92
3S,11741,SXM,2899,PTP,2881,,0,AT5,0.82
3S,11741,SXM,2899,SDQ,1762,,0,AT5,1.36
3U,4608,BHY,6351,XIY,3379,,0,321,2.28
3U,4608,CAN,3370,CKG,3393,,0,321 320,1.7
3U,4608,CAN,3370,CTU,3395,,0,321 320 330,2.02
3U,4608,CAN,3370,SPN,2244,,0,330,4.87
3U,4608,CGO,3375,CGQ,4380,,0,321,2.32
3U,4608,CGO,3375,CKG,3393,,0,321,1.57
3U,4608,CGO,3375,CTU,3395,,0,321,1.77
3U,4608,CGO,3375,HGH,3386,,0,320,1.47
3U,4608,CGO,3375,HRB,3400,,0,320,2.51
3U,4608,CGO,3375,KMG,3382,,0,320,2.34
3U,4608,CGO,3375,URC,3399,,0,320,3.59
3U,4608,CGQ,4380,CGO,3375,,0,321,2.32
3U,4608,CGQ,4380,NKG,3388,,0,320,2.35
3U,4608,CGQ,4380,TNA,4108,,0,321,1.83
3U,4608,CGQ,4380,TSN,3368,,0,320 319,1.59
3U,4608,CKG,3393,CAN,3370,,0,321 320,1.7
3U,4608,CKG,3393,CGO,3375,,0,321,1.57
3U,4608,CKG,3393,CSX,3371,,0,319 321,1.32
3U,4608,CKG,3393,CTU,3395,,0,330,0.84
3U,4608,CKG,3393,CZX,4109,,0,320,2.09
3U,4608,CKG,3393,DLC,3404,,0,320,2.62
3U,4608,CKG,3393,DYG,6353,,0,320,0.97
3U,4608,CKG,3393,HAK,4120,,0,319,1.93
3U,4608,CKG,3393,HGH,3386,,0,320 319,2.15
3U,4608,CKG,3393,HKT,3179,,0,321,3.67
3U,4608,CKG,3393,INC,4085,,0,321,
3U,4608,CKG,3393,KHN,3384,,0,319,1.62
3U,4608,CKG,3393,KMG,3382,,0,319 320,1.28
3U,4608,CKG,3393,LHW,3378,,0,319 321,1.5
3U,4608,CKG,3393,LJG,4033,,0,319,1.38
3U,4608,CKG,3393,LXA,4097,,0,319,2.39
3U,4608,CKG,3393,NGB,3387,,0,319,2.28
3U,4608,CKG,3393,NKG,3388,,0,319,1.98
3U,4608,CKG,3393,NNG,3373,,0,319,1.5
3U,4608,CKG,3393,PEK,3364,,0,321 319 320,2.32
3U,4608,CKG,3393,PVG,3406,,0,320 319,2.32
3U,4608,CKG,3393,PZI,6435,,0,319,1.24
3U,4608,CKG,3393,SWA,4302,,0,319,1.99
3U,4608,CKG,3393,SYD,3361,,0,330,11.04
3U,4608,CKG,3393,SYX,4030,,0,320,2.12
3U,4608,CKG,3393,SZX,3374,,0,320,1.82
3U,4608,CKG,3393,TNA,4108,,0,321,2.07
3U,4608,CKG,3393,TSA,2275,,0,320,2.44
3U,4608,CKG,3393,TSN,3368,,0,319,2.28
3U,4608,CKG,3393,TYN,3369,,0,321,1.8
3U,4608,CKG,3393,URC,3399,,0,320,3.37
3U,4608,CKG,3393,WUH,3376,,0,319,1.41
3U,4608,CKG,3393,WUX,6390,,0,319,2.16
3U,4608,CKG,3393,XIY,3379,,0,319,1.2
3U,4608,CKG,3393,XNN,6366,,0,320,1.58
3U,4608,CKG,3393,YIH,6361,,0,319,1.09
3U,4608,CKG,3393,ZHA,6357,,0,319,1.76
3U,4608,CSX,3371,CKG,3393,,0,319 321,1.32
3U,4608,CSX,3371,CTU,3395,,0,320,1.66
3U,4608,CSX,3371,FOC,3385,,0,320,1.35
3U,4608,CSX,3371,KMG,3382,,0,320,1.84
3U,4608,CSX,3371,SHE,4144,,0,320,2.69
3U,4608,CSX,3371,WNZ,6392,,0,319,1.43
3U,4608,CSX,3371,XMN,3383,,0,321,1.29
3U,4608,CTU,3395,CAN,3370,,0,321 320 330,2.02
3U,4608,CTU,3395,CGO,3375,,0,321,1.77
3U,4608,CTU,3395,CKG,3393,,0,330,0.84
3U,4608,CTU,3395,CSX,3371,,0,320,1.66
3U,4608,CTU,3395,DCY,9310,,0,319,1.0
3U,4608,CTU,3395,DSN,6434,,0,319,1.9
3U,4608,CTU,3395,HAK,4120,,0,321,2.18
3U,4608,CTU,3395,HDG,8407,,0,319,1.96
3U,4608,CTU,3395,HET,6345,,0,320,2.17
3U,4608,CTU,3395,HFE,3389,,0,321,2.09
3U,4608,CTU,3395,HGH,3386,,0,320 319,2.46
3U,4608,CTU,3395,HKG,3077,,0,320,2.18
3U,4608,CTU,3395,HKT,3179,,0,321,3.69
3U,4608,CTU,3395,ICN,3930,,0,321,3.24
3U,4608,CTU,3395,INC,4085,,0,321,
3U,4608,CTU,3395,JHG,3381,,0,319,1.75
3U,4608,CTU,3395,JIQ,8781,,0,320,1.1
3U,4608,CTU,3395,JZH,4301,,0,319,0.82
3U,4608,CTU,3395,KHN,3384,,0,321,1.95
3U,4608,CTU,3395,KMG,3382,,0,320,1.27
3U,4608,CTU,3395,KOW,6379,,0,320,1.97
3U,4608,CTU,3395,KWE,3394,,0,320,1.16
3U,4608,CTU,3395,LHW,3378,,0,319,1.32
3U,4608,CTU,3395,LJG,4033,,0,319,1.2
3U,4608,CTU,3395,LUM,6376,,0,319,1.58
3U,4608,CTU,3395,LXA,4097,,0,330 319,2.07
3U,4608,CTU,3395,LZY,6402,,0,319,1.66
3U,4608,CTU,3395,MEL,3339,,0,330,11.31
3U,4608,CTU,3395,NKG,3388,,0,319 320,2.27
3U,4608,CTU,3395,NNG,3373,,0,319 320,1.72
3U,4608,CTU,3395,PEK,3364,,0,330 321 320,2.43
3U,4608,CTU,3395,PVG,3406,,0,321 330,2.62
3U,4608,CTU,3395,PZI,6435,,0,319,1.12
3U,4608,CTU,3395,SHE,4144,,0,330,3.15
3U,4608,CTU,3395,SJW,6347,,0,320,2.12
3U,4608,CTU,3395,SYX,4030,,0,321,2.33
3U,4608,CTU,3395,SZX,3374,,0,320 321,2.14
3U,4608,CTU,3395,TAO,3390,,0,321,2.55
3U,4608,CTU,3395,TNA,4108,,0,321,2.25
3U,4608,CTU,3395,TSA,2275,,0,320,2.78
3U,4608,CTU,3395,TSN,3368,,0,321,2.42
3U,4608,CTU,3395,TYN,3369,,0,319,1.9
3U,4608,CTU,3395,URC,3399,,0,319 330,3.07
3U,4608,CTU,3395,WNZ,6392,,0,320,2.57
3U,4608,CTU,3395,WUH,3376,,0,319,1.72
3U,4608,CTU,3395,WUX,6390,,0,320,2.45
3U,4608,CTU,3395,WXN,6403,,0,319,1.03
3U,4608,CTU,3395,XIC,3396,,0,320,0.92
3U,4608,CTU,3395,XIY,3379,,0,320 319,1.27
3U,4608,CTU,3395,XMN,3383,,0,320,2.42
3U,4608,CTU,3395,XNN,6366,,0,320,1.35
3U,4608,CTU,3395,XUZ,4149,,0,320,2.16
3U,4608,CTU,3395,YIH,6361,,0,320,1.4
3U,4608,CTU,3395,YTY,8876,,0,319,2.38
3U,4608,CZX,4109,CKG,3393,,0,320,2.09
3U,4608,CZX,4109,HRB,3400,,0,321,2.52
3U,4608,CZX,4109,XMN,3383,,0,321,1.54
3U,4608,CZX,4109,ZUH,6355,,0,320,2.08
3U,4608,DAT,6344,TYN,3369,,0,319,0.83
3U,4608,DCY,9310,CTU,3395,,0,319,1.0
3U,4608,DLC,3404,CKG,3393,,0,320,2.62
3U,4608,DLC,3404,HGH,3386,,0,320,1.71
3U,4608,DLC,3404,HRB,3400,,0,320,1.54
3U,4608,DLC,3404,TNA,4108,,0,321,1.05
3U,4608,DLC,3404,XUZ,4149,,0,320,1.31
3U,4608,DNH,4308,LHW,3378,,0,319,1.58
3U,4608,DSN,6434,CTU,3395,,0,319,1.9
3U,4608,DSN,6434,SHE,4144,,0,319,1.96
3U,4608,DYG,6353,CKG,3393,,0,320,0.97
3U,4608,DYG,6353,NKG,3388,,0,319,1.57
3U,4608,FOC,3385,CSX,3371,,0,320,1.35
3U,4608,FOC,3385,XIY,3379,,0,319,2.25
3U,4608,GXH,9311,LXA,4097,,0,319,2.07
3U,4608,GXH,9311,XIY,3379,,0,319,1.2
3U,4608,HAK,4120,CKG,3393,,0,319,1.93
3U,4608,HAK,4120,CTU,3395,,0,321,2.18
3U,4608,HAK,4120,HGH,3386,,0,320,2.39
3U,4608,HAK,4120,NGB,3387,,0,321,2.44
3U,4608,HAK,4120,ZUH,6355,,0,320,0.97
3U,4608,HDG,8407,CTU,3395,,0,319,1.96
3U,4608,HET,6345,CTU,3395,,0,320,2.17
3U,4608,HFE,3389,CTU,3395,,0,321,2.09
3U,4608,HGH,3386,CGO,3375,,0,320,1.47
3U,4608,HGH,3386,CKG,3393,,0,320 319,2.15
3U,4608,HGH,3386,CTU,3395,,0,319 320,2.46
3U,4608,HGH,3386,DLC,3404,,0,320,1.71
3U,4608,HGH,3386,HAK,4120,,0,320,2.39
3U,4608,HGH,3386,KWE,3394,,0,320,2.23
3U,4608,HGH,3386,TSN,3368,,0,320,1.78
3U,4608,HGH,3386,TYN,3369,,0,320,1.87
3U,4608,HKG,3077,CTU,3395,,0,320,2.18
3U,4608,HKG,3077,YIH,6361,,0,320,1.68
3U,4608,HKG,3077,ZHA,6357,,0,319,0.98
3U,4608,HKT,3179,CKG,3393,,0,321,3.67
3U,4608,HKT,3179,CTU,3395,,0,321,3.69
3U,4608,HRB,3400,CGO,3375,,0,320,2.51
3U,4608,HRB,3400,CZX,4109,,0,321,2.52
3U,4608,HRB,3400,DLC,3404,,0,320,1.54
3U,4608,HRB,3400,INC,4085,,0,321,
3U,4608,HRB,3400,NGB,3387,,0,321,2.74
3U,4608,HRB,3400,NKG,3388,,0,319,2.57
3U,4608,HRB,3400,NZH,6954,,0,321,1.49
3U,4608,HRB,3400,SJW,6347,,0,321,2.06
3U,4608,HRB,3400,TNA,4108,,0,320 321,2.03
3U,4608,HRB,3400,TSN,3368,,0,321,1.78
3U,4608,HRB,3400,WNZ,6392,,0,321,3.02
3U,4608,HRB,3400,WUH,3376,,0,321,2.93
3U,4608,HRB,3400,XIY,3379,,0,321,2.9
3U,4608,HRB,3400,XUZ,4149,,0,320 321,2.34
3U,4608,ICN,3930,CTU,3395,,0,321,3.24
3U,4608,INC,4085,CKG,3393,,0,321,
3U,4608,INC,4085,CTU,3395,,0,321,
3U,4608,INC,4085,HRB,3400,,0,321,
3U,4608,INC,4085,KWL,3372,,0,320,
3U,4608,JGN,6432,LHW,3378,,0,319,1.24
3U,4608,JHG,3381,CTU,3395,,0,319,1.75
3U,4608,JHG,3381,KMG,3382,,0,319,1.01
3U,4608,JIQ,8781,CTU,3395,,0,320,1.1
3U,4608,JJN,6386,KWE,3394,,0,320,1.99
3U,4608,JJN,6386,WUH,3376,,0,319,1.49
3U,4608,JZH,4301,CTU,3395,,0,319,0.82
3U,4608,KHG,3397,URC,3399,,0,319,1.82
3U,4608,KHN,3384,CKG,3393,,0,319,1.62
3U,4608,KHN,3384,CTU,3395,,0,321,1.95
3U,4608,KHN,3384,KMG,3382,,0,319,2.18
3U,4608,KHN,3384,NGB,3387,,0,321,1.18
3U,4608,KMG,3382,CGO,3375,,0,320,2.34
3U,4608,KMG,3382,CKG,3393,,0,319 320,1.28
3U,4608,KMG,3382,CSX,3371,,0,320,1.84
3U,4608,KMG,3382,CTU,3395,,0,320,1.27
3U,4608,KMG,3382,JHG,3381,,0,319,1.01
3U,4608,KMG,3382,KHN,3384,,0,319,2.18
3U,4608,KMG,3382,KWE,3394,,0,320,1.02
3U,4608,KMG,3382,LUM,6376,,0,319,1.06
3U,4608,KMG,3382,NGB,3387,,0,320,2.86
3U,4608,KMG,3382,NKG,3388,,0,320,2.64
3U,4608,KMG,3382,TAO,3390,,0,320,3.08
3U,4608,KMG,3382,TNA,4108,,0,320,2.84
3U,4608,KMG,3382,TPE,2276,,0,320,2.79
3U,4608,KMG,3382,WXN,6403,,0,320,1.53
3U,4608,KMG,3382,XIY,3379,,0,320,1.97
3U,4608,KMG,3382,XMN,3383,,0,320,2.41
3U,4608,KMG,3382,XUZ,4149,,0,320,2.65
3U,4608,KOW,6379,CTU,3395,,0,320,1.97
3U,4608,KOW,6379,XMN,3383,,0,320,0.96
3U,4608,KWE,3394,CTU,3395,,0,320,1.16
3U,4608,KWE,3394,HGH,3386,,0,320,2.23
3U,4608,KWE,3394,JJN,6386,,0,320,1.99
3U,4608,KWE,3394,KMG,3382,,0,320,1.02
3U,4608,KWE,3394,LHW,3378,,0,321,1.93
3U,4608,KWE,3394,SYX,4030,,0,321,1.69
3U,4608,KWE,3394,WNZ,6392,,0,320,2.24
3U,4608,KWE,3394,XUZ,4149,,0,321,2.15
3U,4608,KWL,3372,INC,4085,,0,320,
3U,4608,KWL,3372,SJW,6347,,0,321,2.39
3U,4608,KWL,3372,SYX,4030,,0,320,1.46
3U,4608,LHW,3378,CKG,3393,,0,319 321,1.5
3U,4608,LHW,3378,CTU,3395,,0,319,1.32
3U,4608,LHW,3378,DNH,4308,,0,319,1.58
3U,4608,LHW,3378,JGN,6432,,0,319,1.24
3U,4608,LHW,3378,KWE,3394,,0,321,1.93
3U,4608,LHW,3378,TSN,3368,,0,321,2.04
3U,4608,LJG,4033,CKG,3393,,0,319,1.38
3U,4608,LJG,4033,CTU,3395,,0,319,1.2
3U,4608,LJG,4033,MIG,6400,,0,319,1.35
3U,4608,LUM,6376,CTU,3395,,0,319,1.58
3U,4608,LUM,6376,KMG,3382,,0,319,1.06
3U,4608,LXA,4097,CKG,3393,,0,319,2.39
3U,4608,LXA,4097,CTU,3395,,0,330 319,2.07
3U,4608,LXA,4097,GXH,9311,,0,319,2.07
3U,4608,LXA,4097,XIY,3379,,0,319,2.71
3U,4608,LXA,4097,XNN,6366,,0,319,2.13
3U,4608,LYI,6385,XIY,3379,,0,319 320,1.6
3U,4608,LZY,6402,CTU,3395,,0,319,1.66
3U,4608,MEL,3339,CTU,3395,,0,330,11.31
3U,4608,MIG,6400,LJG,4033,,0,319,1.35
3U,4608,MIG,6400,NKG,3388,,0,319,2.16
3U,4608,MIG,6400,SYX,4030,,0,320,2.41
3U,4608,MIG,6400,XNN,6366,,0,320,1.27
3U,4608,NGB,3387,CKG,3393,,0,319,2.28
3U,4608,NGB,3387,HAK,4120,,0,321,2.44
3U,4608,NGB,3387,HRB,3400,,0,321,2.74
3U,4608,NGB,3387,KHN,3384,,0,321,1.18
3U,4608,NGB,3387,KMG,3382,,0,320,2.86
3U,4608,NGB,3387,SHE,4144,,0,321,2.15
3U,4608,NGB,3387,SYX,4030,,0,321,2.7
3U,4608,NKG,3388,CGQ,4380,,0,320,2.35
3U,4608,NKG,3388,CKG,3393,,0,319,1.98
3U,4608,NKG,3388,CTU,3395,,0,319 320,2.27
3U,4608,NKG,3388,DYG,6353,,0,319,1.57
3U,4608,NKG,3388,HRB,3400,,0,319,2.57
3U,4608,NKG,3388,KMG,3382,,0,320,2.64
3U,4608,NKG,3388,MIG,6400,,0,319,2.16
3U,4608,NKG,3388,SYX,4030,,0,320,2.7
3U,4608,NNG,3373,CKG,3393,,0,319,1.5
3U,4608,NNG,3373,CTU,3395,,0,319 320,1.72
3U,4608,NNG,3373,SGN,3205,,0,320,2.14
3U,4608,NNG,3373,WUH,3376,,0,321,1.85
3U,4608,NTG,5475,WUH,3376,,0,319,
3U,4608,NZH,6954,HRB,3400,,0,321,1.49
3U,4608,PEK,3364,CKG,3393,,0,319 321 320,2.32
3U,4608,PEK,3364,CTU,3395,,0,321 320 330,2.43
3U,4608,PEK,3364,WXN,6403,,0,320,2.08
3U,4608,PEK,3364,ZHY,8043,,0,320,1.78
3U,4608,PVG,3406,CKG,3393,,0,320 319,2.32
3U,4608,PVG,3406,CTU,3395,,0,330 321,2.62
3U,4608,PVG,3406,SPN,2244,,0,330,4.25
3U,4608,PZI,6435,CKG,3393,,0,319,1.24
3U,4608,PZI,6435,CTU,3395,,0,319,1.12
3U,4608,SGN,3205,NNG,3373,,0,320,2.14
3U,4608,SHE,4144,CSX,3371,,0,320,2.69
3U,4608,SHE,4144,CTU,3395,,0,330,3.15
3U,4608,SHE,4144,DSN,6434,,0,319,1.96
3U,4608,SHE,4144,NGB,3387,,0,321,2.15
3U,4608,SHE,4144,TYN,3369,,0,321,1.77
3U,4608,SHE,4144,XUZ,4149,,0,320,1.73
3U,4608,SHE,4144,YVR,156,,0,330,10.45
3U,4608,SJW,6347,CTU,3395,,0,320,2.12
3U,4608,SJW,6347,HRB,3400,,0,321,2.06
3U,4608,SJW,6347,KWL,3372,,0,321,2.39
3U,4608,SPN,2244,CAN,3370,,0,330,4.87
3U,4608,SPN,2244,PVG,3406,,0,330,4.25
3U,4608,SWA,4302,CKG,3393,,0,319,1.99
3U,4608,SYD,3361,CKG,3393,,0,330,11.04
3U,4608,SYX,4030,CKG,3393,,0,320,2.12
3U,4608,SYX,4030,CTU,3395,,0,321,2.33
3U,4608,SYX,4030,KWE,3394,,0,321,1.69
3U,4608,SYX,4030,KWL,3372,,0,320,1.46
3U,4608,SYX,4030,MIG,6400,,0,320,2.41
3U,4608,SYX,4030,NGB,3387,,0,321,2.7
3U,4608,SYX,4030,NKG,3388,,0,320,2.7
3U,4608,SYX,4030,TNA,4108,,0,321,3.23
3U,4608,SYX,4030,WNZ,6392,,0,321,2.47
3U,4608,SYX,4030,YBP,4110,,0,319,2.08
3U,4608,SZX,3374,CKG,3393,,0,320,1.82
3U,4608,SZX,3374,CTU,3395,,0,320 321,2.14
3U,4608,SZX,3374,WXN,6403,,0,319,1.81
3U,4608,TAO,3390,CTU,3395,,0,321,2.55
3U,4608,TAO,3390,KMG,3382,,0,320,3.08
3U,4608,TNA,4108,CGQ,4380,,0,321,1.83
3U,4608,TNA,4108,CKG,3393,,0,321,2.07
3U,4608,TNA,4108,CTU,3395,,0,321,2.25
3U,4608,TNA,4108,DLC,3404,,0,321,1.05
3U,4608,TNA,4108,HRB,3400,,0,320 321,2.03
3U,4608,TNA,4108,KMG,3382,,0,320,2.84
3U,4608,TNA,4108,SYX,4030,,0,321,3.23
3U,4608,TNA,4108,XIY,3379,,0,320,1.51
3U,4608,TPE,2276,KMG,3382,,0,320,2.79
3U,4608,TSA,2275,CKG,3393,,0,320,2.44
3U,4608,TSA,2275,CTU,3395,,0,320,2.78
3U,4608,TSN,3368,CGQ,4380,,0,320 319,1.59
3U,4608,TSN,3368,CKG,3393,,0,319,2.28
3U,4608,TSN,3368,CTU,3395,,0,321,2.42
3U,4608,TSN,3368,HGH,3386,,0,320,1.78
3U,4608,TSN,3368,HRB,3400,,0,321,1.78
3U,4608,TSN,3368,LHW,3378,,0,321,2.04
3U,4608,TVS,8858,TYN,3369,,0,319,
3U,4608,TYN,3369,CKG,3393,,0,321,1.8
3U,4608,TYN,3369,CTU,3395,,0,319,1.9
3U,4608,TYN,3369,DAT,6344,,0,319,0.83
3U,4608,TYN,3369,HGH,3386,,0,320,1.87
3U,4608,TYN,3369,SHE,4144,,0,321,1.77
3U,4608,TYN,3369,TVS,8858,,0,319,
3U,4608,URC,3399,CGO,3375,,0,320,3.59
3U,4608,URC,3399,CKG,3393,,0,320,3.37
3U,4608,URC,3399,CTU,3395,,0,319 330,3.07
3U,4608,URC,3399,KHG,3397,,0,319,1.82
3U,4608,URC,3399,XIY,3379,,0,319,3.12
3U,4608,UYN,6368,XIY,3379,,0,319,1.05
3U,4608,WNZ,6392,CSX,3371,,0,319,1.43
3U,4608,WNZ,6392,CTU,3395,,0,320,2.57
3U,4608,WNZ,6392,HRB,3400,,0,321,3.02
3U,4608,WNZ,6392,KWE,3394,,0,320,2.24
3U,4608,WNZ,6392,SYX,4030,,0,321,2.47
3U,4608,WUH,3376,CKG,3393,,0,319,1.41
